LOS,transition,CRIME
2127,0.024390243902439025,CRIM SEXUAL ACT 1ST|B
2235,0.025,CRIM SEXUAL ACT 1ST|B
2236,0.02564102564102564,CRIM SEXUAL ACT 1ST|B
2242,0.02631578947368421,CRIM SEXUAL ACT 1ST|B
2259,0.02702702702702703,CRIM SEXUAL ACT 1ST|B
2341,0.027777777777777776,CRIM SEXUAL ACT 1ST|B
2468,0.02857142857142857,CRIM SEXUAL ACT 1ST|B
2478,0.029411764705882353,CRIM SEXUAL ACT 1ST|B
2657,0.030303030303030304,CRIM SEXUAL ACT 1ST|B
2679,0.03125,CRIM SEXUAL ACT 1ST|B
2688,0.03225806451612903,CRIM SEXUAL ACT 1ST|B
2776,0.03333333333333333,CRIM SEXUAL ACT 1ST|B
2876,0.034482758620689655,CRIM SEXUAL ACT 1ST|B
2967,0.03571428571428571,CRIM SEXUAL ACT 1ST|B
2968,0.037037037037037035,CRIM SEXUAL ACT 1ST|B
2986,0.038461538461538464,CRIM SEXUAL ACT 1ST|B
3103,0.04,CRIM SEXUAL ACT 1ST|B
3162,0.041666666666666664,CRIM SEXUAL ACT 1ST|B
3251,0.043478260869565216,CRIM SEXUAL ACT 1ST|B
3365,0.045454545454545456,CRIM SEXUAL ACT 1ST|B
3615,0.047619047619047616,CRIM SEXUAL ACT 1ST|B
3679,0.05,CRIM SEXUAL ACT 1ST|B
3827,0.05263157894736842,CRIM SEXUAL ACT 1ST|B
3835,0.05555555555555555,CRIM SEXUAL ACT 1ST|B
3978,0.058823529411764705,CRIM SEXUAL ACT 1ST|B
3983,0.0625,CRIM SEXUAL ACT 1ST|B
4201,0.06666666666666667,CRIM SEXUAL ACT 1ST|B
4215,0.07142857142857142,CRIM SEXUAL ACT 1ST|B
4486,0.07692307692307693,CRIM SEXUAL ACT 1ST|B
4488,0.08333333333333333,CRIM SEXUAL ACT 1ST|B
4599,0.09090909090909091,CRIM SEXUAL ACT 1ST|B
4608,0.1,CRIM SEXUAL ACT 1ST|B
5047,0.1111111111111111,CRIM SEXUAL ACT 1ST|B
5180,0.125,CRIM SEXUAL ACT 1ST|B
5419,0.14285714285714285,CRIM SEXUAL ACT 1ST|B
5427,0.16666666666666666,CRIM SEXUAL ACT 1ST|B
5481,0.2,CRIM SEXUAL ACT 1ST|B
5542,0.25,CRIM SEXUAL ACT 1ST|B
6043,0.3333333333333333,CRIM SEXUAL ACT 1ST|B
6633,0.5,CRIM SEXUAL ACT 1ST|B
7332,1.0,CRIM SEXUAL ACT 1ST|B
150,0.011764705882352941,BURGLARY 1ST|B
863,0.011904761904761904,BURGLARY 1ST|B
1020,0.012048192771084338,BURGLARY 1ST|B
1096,0.012195121951219513,BURGLARY 1ST|B
1150,0.012345679012345678,BURGLARY 1ST|B
1218,0.0125,BURGLARY 1ST|B
1294,0.012658227848101266,BURGLARY 1ST|B
1308,0.01282051282051282,BURGLARY 1ST|B
1327,0.012987012987012988,BURGLARY 1ST|B
